run_id,p4_program,packet_size_bytes,background_load_mbps,probe_layer,cold_idle_reference,n_probes,probe_interval_ms,repetition,schedule_index,probes_sent,probes_received,probes_lost,probe_loss_pct,median_us,iqr_us,p99_us
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,25,l3,False,1000,60.0,1,151,1000,1000,0,0.0,95.0,11.0,186.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,25,l3,False,1000,60.0,2,3,1000,1000,0,0.0,98.0,19.25,265.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,25,l3,False,1000,60.0,3,32,1000,1000,0,0.0,96.0,13.0,181.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,25,l3,False,1000,60.0,4,35,1000,1000,0,0.0,95.0,15.0,185.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,45,l3,False,1000,60.0,0,58,1000,1000,0,0.0,97.0,20.0,219.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,45,l3,False,1000,60.0,1,67,1000,1000,0,0.0,94.0,13.0,221.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,45,l3,False,1000,60.0,2,78,1000,1000,0,0.0,95.0,14.0,209.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,45,l3,False,1000,60.0,3,184,1000,999,1,0.1,96.0,13.5,224.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,256,45,l3,False,1000,60.0,4,21,1000,1000,0,0.0,95.0,15.0,208.02999999999997
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,1,l3,False,1000,60.0,0,87,1000,1000,0,0.0,100.0,9.0,148.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,1,l3,False,1000,60.0,1,120,1000,1000,0,0.0,101.0,11.0,158.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,1,l3,False,1000,60.0,2,99,1000,1000,0,0.0,99.0,11.0,172.06999999999994
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,1,l3,False,1000,60.0,3,149,1000,1000,0,0.0,99.0,13.0,160.01999999999998
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,1,l3,False,1000,60.0,4,146,1000,1000,0,0.0,99.0,9.0,147.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,25,l3,False,1000,60.0,0,90,1000,1000,0,0.0,95.0,10.0,181.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,25,l3,False,1000,60.0,1,84,1000,1000,0,0.0,95.0,11.0,173.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,25,l3,False,1000,60.0,2,153,1000,1000,0,0.0,96.0,13.0,197.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,25,l3,False,1000,60.0,3,176,1000,1000,0,0.0,95.0,12.0,169.01
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,25,l3,False,1000,60.0,4,6,1000,1000,0,0.0,97.0,14.25,178.03999999999996
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,45,l3,False,1000,60.0,0,161,1000,1000,0,0.0,97.0,15.0,252.25999999999976
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,45,l3,False,1000,60.0,1,94,1000,999,1,0.1,96.0,14.0,199.05999999999995
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,45,l3,False,1000,60.0,2,147,1000,999,1,0.1,98.0,19.0,220.0
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,45,l3,False,1000,60.0,3,121,1000,1000,0,0.0,96.0,19.0,206.06999999999994
f4f5fe32-df82-439c-8c61-c6f8f662cdee,l3_lpm_int,1500,45,l3,False,1000,60.0,4,17,1000,1000,0,0.0,99.0,19.0,224.01999999999998
